[SISTEMA2]
[cpf-vend]#[cod-prod]#[nome-prod]#[cod-vend]#[qtd-vend]#[valor-vend]#[cnpj-loja]#[cidade-loja]#[data-vend]#[nome-loja]#
12345678933#801#Produto - 801#266#96#453#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 238#
12345678939#618#Produto - 618#267#35#871#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 619#
12345678936#275#Produto - 275#268#93#632#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 161#
12345678909#165#Produto - 165#269#61#511#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 590#
12345678938#947#Produto - 947#270#48#538#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 672#
12345678937#316#Produto - 316#271#8#646#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 162#
12345678908#197#Produto - 197#272#40#303#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 540#
12345678908#515#Produto - 515#273#99#28#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 597#
12345678940#298#Produto - 298#274#50#563#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 971#
12345678920#379#Produto - 379#275#97#516#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 650#
12345678925#422#Produto - 422#276#79#124#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 35#
12345678911#703#Produto - 703#277#33#895#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 895#
12345678925#963#Produto - 963#278#61#735#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 194#
12345678930#706#Produto - 706#279#99#247#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 362#
12345678935#323#Produto - 323#280#81#947#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 519#
12345678914#239#Produto - 239#281#99#870#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 664#
12345678934#156#Produto - 156#282#15#298#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 731#
12345678931#278#Produto - 278#283#7#319#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 138#
12345678942#612#Produto - 612#284#2#62#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 942#
12345678917#477#Produto - 477#285#98#180#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 485#
12345678913#337#Produto - 337#286#11#301#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 552#
12345678922#556#Produto - 556#287#67#128#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 540#
12345678924#291#Produto - 291#288#94#934#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 971#
12345678903#340#Produto - 340#289#63#896#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 616#
12345678948#287#Produto - 287#290#24#833#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 898#
12345678903#953#Produto - 953#291#67#146#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 469#
12345678924#59#Produto - 59#292#34#429#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 121#
12345678950#208#Produto - 208#293#93#383#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 245#
12345678914#485#Produto - 485#294#63#248#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 410#
12345678934#916#Produto - 916#295#39#597#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 937#
12345678931#973#Produto - 973#296#40#269#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 661#
12345678909#136#Produto - 136#297#31#797#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 218#
12345678912#947#Produto - 947#298#34#447#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 812#
12345678932#778#Produto - 778#299#47#17#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 749#
12345678927#684#Produto - 684#300#55#89#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 399#
12345678937#210#Produto - 210#301#6#578#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 204#
12345678950#755#Produto - 755#302#41#92#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 290#
12345678904#221#Produto - 221#303#57#713#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 135#
12345678932#705#Produto - 705#304#31#437#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 924#
12345678928#147#Produto - 147#305#51#80#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 613#
12345678916#733#Produto - 733#306#63#40#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 658#
12345678942#81#Produto - 81#307#2#721#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 48#
12345678917#682#Produto - 682#308#44#428#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 707#
12345678948#265#Produto - 265#309#90#993#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 938#
12345678922#640#Produto - 640#310#34#584#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 605#
12345678940#692#Produto - 692#311#61#894#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 498#
12345678950#684#Produto - 684#312#74#486#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 714#
12345678924#447#Produto - 447#313#11#246#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 441#
12345678935#123#Produto - 123#314#80#822#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 653#
12345678949#689#Produto - 689#315#76#194#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 213#
12345678929#320#Produto - 320#316#45#12#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 876#
12345678912#83#Produto - 83#317#45#227#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 529#
12345678933#146#Produto - 146#318#61#6#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 266#
12345678941#402#Produto - 402#319#21#185#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 292#
12345678915#986#Produto - 986#320#71#26#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 577#
12345678931#512#Produto - 512#321#4#126#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 482#
12345678929#861#Produto - 861#322#46#352#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 433#
12345678911#719#Produto - 719#323#30#263#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 150#
12345678912#396#Produto - 396#324#79#15#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 458#
12345678937#3#Produto - 3#325#23#720#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 820#
12345678947#779#Produto - 779#326#80#769#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 865#
12345678947#351#Produto - 351#327#38#728#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 880#
12345678918#410#Produto - 410#328#6#660#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 951#
12345678949#684#Produto - 684#329#73#394#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 733#
12345678909#780#Produto - 780#330#98#365#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 43#
12345678919#809#Produto - 809#331#16#186#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 574#
12345678903#936#Produto - 936#332#44#470#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 422#
12345678925#586#Produto - 586#333#83#777#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 114#
12345678937#604#Produto - 604#334#57#509#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 549#
12345678923#495#Produto - 495#335#45#14#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 488#
12345678922#559#Produto - 559#336#64#249#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 418#
12345678913#83#Produto - 83#337#63#302#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 671#
12345678929#356#Produto - 356#338#18#737#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 571#
12345678904#48#Produto - 48#339#89#562#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 737#
12345678931#389#Produto - 389#340#25#818#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 669#
12345678949#631#Produto - 631#341#19#252#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 834#
12345678933#755#Produto - 755#342#75#683#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 18#
12345678946#976#Produto - 976#343#38#635#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 492#
12345678940#35#Produto - 35#344#90#153#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 275#
12345678936#271#Produto - 271#345#99#437#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 210#
12345678947#674#Produto - 674#346#68#335#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 18#
12345678915#894#Produto - 894#347#94#710#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 944#
12345678913#944#Produto - 944#348#34#194#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 13#
12345678927#615#Produto - 615#349#73#231#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 383#
12345678944#238#Produto - 238#350#81#66#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 887#
12345678932#369#Produto - 369#351#56#599#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 515#
12345678906#683#Produto - 683#352#57#822#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 103#
12345678945#29#Produto - 29#353#84#256#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 905#
12345678942#776#Produto - 776#354#72#85#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 629#
12345678914#992#Produto - 992#355#95#641#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 612#
12345678918#263#Produto - 263#356#34#874#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 318#
12345678922#172#Produto - 172#357#48#82#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 27#
12345678931#968#Produto - 968#358#51#742#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 549#
12345678925#300#Produto - 300#359#38#540#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 177#
12345678910#687#Produto - 687#360#48#395#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 577#
12345678913#906#Produto - 906#361#74#113#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 769#
12345678946#110#Produto - 110#362#23#67#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 63#
12345678914#292#Produto - 292#363#19#710#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 16#
12345678940#34#Produto - 34#364#65#956#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 378#
12345678932#842#Produto - 842#365#39#887#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 756#
12345678920#177#Produto - 177#366#42#995#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 190#
12345678905#517#Produto - 517#367#39#433#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 713#
12345678943#33#Produto - 33#368#75#285#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 784#
12345678913#822#Produto - 822#369#23#9#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 312#
12345678911#337#Produto - 337#370#8#268#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 850#
12345678909#76#Produto - 76#371#92#730#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 289#
12345678926#684#Produto - 684#372#51#314#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 357#
12345678903#53#Produto - 53#373#64#99#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 244#
12345678933#943#Produto - 943#374#42#234#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 630#
12345678911#721#Produto - 721#375#87#835#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 562#
12345678944#187#Produto - 187#376#80#893#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 223#
12345678921#532#Produto - 532#377#17#191#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 639#
12345678906#774#Produto - 774#378#11#450#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 655#
12345678939#657#Produto - 657#379#64#55#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 479#
12345678939#929#Produto - 929#380#52#442#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 941#
12345678948#796#Produto - 796#381#14#916#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 482#
12345678904#305#Produto - 305#382#2#459#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 805#
12345678935#503#Produto - 503#383#91#571#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 540#
12345678937#339#Produto - 339#384#66#324#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 919#
12345678930#847#Produto - 847#385#9#586#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 209#
12345678907#772#Produto - 772#386#18#301#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 481#
12345678919#536#Produto - 536#387#40#573#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 227#
12345678939#671#Produto - 671#388#44#984#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 962#
12345678950#536#Produto - 536#389#43#635#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 524#
12345678950#360#Produto - 360#390#73#721#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 778#
12345678934#410#Produto - 410#391#24#653#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 346#
12345678915#384#Produto - 384#392#64#838#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 615#
12345678929#414#Produto - 414#393#41#947#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 819#
12345678931#551#Produto - 551#394#38#165#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 189#
12345678944#8#Produto - 8#395#93#280#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 144#
12345678946#454#Produto - 454#396#14#79#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 959#
12345678949#885#Produto - 885#397#34#577#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 103#
12345678924#462#Produto - 462#398#30#698#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 201#
12345678904#764#Produto - 764#399#12#581#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 511#
12345678932#380#Produto - 380#400#20#783#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 916#
12345678947#505#Produto - 505#401#67#78#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 596#
12345678942#345#Produto - 345#402#92#523#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 764#
12345678943#377#Produto - 377#403#85#975#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 612#
12345678947#258#Produto - 258#404#94#816#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 422#
12345678918#271#Produto - 271#405#50#602#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 586#
12345678937#9#Produto - 9#406#29#35#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 526#
12345678946#267#Produto - 267#407#99#729#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 674#
12345678910#313#Produto - 313#408#78#441#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 977#
12345678932#897#Produto - 897#409#91#600#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 155#
12345678919#913#Produto - 913#410#54#891#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 303#
12345678948#85#Produto - 85#411#63#761#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 829#
12345678935#38#Produto - 38#412#72#553#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 911#
12345678928#614#Produto - 614#413#17#895#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 376#
12345678947#439#Produto - 439#414#54#295#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 831#
12345678930#192#Produto - 192#415#19#651#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 323#
12345678904#742#Produto - 742#416#48#507#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 423#
12345678940#460#Produto - 460#417#21#272#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 29#
12345678946#750#Produto - 750#418#1#572#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 625#
12345678920#547#Produto - 547#419#75#711#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 726#
12345678928#192#Produto - 192#420#36#223#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 674#
12345678928#490#Produto - 490#421#61#885#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 725#
12345678942#592#Produto - 592#422#46#984#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 421#
12345678944#594#Produto - 594#423#68#886#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 318#
12345678927#633#Produto - 633#424#25#658#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 445#
12345678911#806#Produto - 806#425#60#975#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 999#
12345678930#666#Produto - 666#426#78#94#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 209#
12345678937#495#Produto - 495#427#29#982#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 170#
12345678947#137#Produto - 137#428#98#235#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 272#
12345678936#383#Produto - 383#429#37#89#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 525#
12345678926#624#Produto - 624#430#94#844#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 82#
12345678945#383#Produto - 383#431#20#662#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 125#
12345678916#932#Produto - 932#432#3#43#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 921#
12345678926#856#Produto - 856#433#95#609#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 862#
12345678911#336#Produto - 336#434#74#818#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 636#
12345678919#130#Produto - 130#435#82#300#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 173#
12345678940#699#Produto - 699#436#81#216#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 501#
12345678950#385#Produto - 385#437#33#246#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 858#
12345678942#388#Produto - 388#438#65#473#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 924#
12345678938#771#Produto - 771#439#83#122#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 231#
12345678942#858#Produto - 858#440#75#478#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 437#
12345678909#476#Produto - 476#441#39#851#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 19#
12345678945#120#Produto - 120#442#40#461#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 118#
12345678913#936#Produto - 936#443#9#496#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 335#
12345678926#411#Produto - 411#444#73#586#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 832#
12345678920#817#Produto - 817#445#9#90#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 548#
12345678910#770#Produto - 770#446#15#841#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 432#
12345678908#398#Produto - 398#447#28#675#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 5#
12345678947#800#Produto - 800#448#29#220#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 962#
12345678950#758#Produto - 758#449#58#773#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 58#
12345678926#768#Produto - 768#450#11#189#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 34#
12345678929#76#Produto - 76#451#51#508#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 346#
12345678929#470#Produto - 470#452#67#113#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 969#
12345678945#406#Produto - 406#453#85#671#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 160#
12345678922#324#Produto - 324#454#2#742#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 648#
12345678931#594#Produto - 594#455#50#628#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 833#
12345678907#318#Produto - 318#456#82#322#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 216#
12345678933#732#Produto - 732#457#65#415#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 752#
12345678903#890#Produto - 890#458#71#546#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 205#
12345678922#670#Produto - 670#459#99#659#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 713#
12345678944#718#Produto - 718#460#77#828#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 537#
12345678917#220#Produto - 220#461#84#573#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 412#
12345678946#819#Produto - 819#462#53#182#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 261#
12345678949#18#Produto - 18#463#67#609#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 519#
12345678944#668#Produto - 668#464#40#276#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 51#
12345678921#958#Produto - 958#465#19#326#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 34#
12345678933#43#Produto - 43#466#79#390#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 991#
12345678938#645#Produto - 645#467#71#925#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 697#
12345678937#748#Produto - 748#468#84#822#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 726#
12345678935#464#Produto - 464#469#63#922#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 662#
12345678909#485#Produto - 485#470#33#952#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 485#
12345678943#364#Produto - 364#471#63#242#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 669#
12345678949#895#Produto - 895#472#2#498#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 823#
12345678904#750#Produto - 750#473#51#702#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 179#
12345678932#607#Produto - 607#474#25#341#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 569#
12345678903#460#Produto - 460#475#75#64#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 713#
12345678930#180#Produto - 180#476#0#827#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 884#
12345678941#601#Produto - 601#477#62#828#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 866#
12345678907#689#Produto - 689#478#74#381#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 365#
12345678916#183#Produto - 183#479#89#558#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 109#
12345678923#780#Produto - 780#480#15#142#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 52#
12345678921#585#Produto - 585#481#45#782#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 500#
12345678947#839#Produto - 839#482#23#958#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 712#
12345678936#49#Produto - 49#483#37#254#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 667#
12345678909#630#Produto - 630#484#76#915#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 108#
12345678923#200#Produto - 200#485#24#418#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 91#
12345678934#495#Produto - 495#486#21#768#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 23#
12345678912#30#Produto - 30#487#33#90#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 679#
12345678921#226#Produto - 226#488#13#603#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 994#
12345678907#692#Produto - 692#489#73#89#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 194#
12345678906#117#Produto - 117#490#57#31#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 503#
12345678922#193#Produto - 193#491#75#403#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 451#
12345678949#625#Produto - 625#492#68#965#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 600#
12345678950#352#Produto - 352#493#81#264#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 822#
12345678950#962#Produto - 962#494#37#765#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 990#
12345678946#2#Produto - 2#495#60#922#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 993#
12345678912#466#Produto - 466#496#15#214#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 238#
12345678925#280#Produto - 280#497#18#832#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 861#
12345678928#756#Produto - 756#498#30#291#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 976#
12345678907#276#Produto - 276#499#78#38#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 188#
12345678934#64#Produto - 64#500#52#861#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 340#
12345678938#598#Produto - 598#501#55#170#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 732#
12345678935#480#Produto - 480#502#3#989#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 804#
12345678935#435#Produto - 435#503#7#676#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 993#
12345678926#823#Produto - 823#504#41#296#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 467#
12345678921#758#Produto - 758#505#32#435#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 621#
12345678930#978#Produto - 978#506#62#15#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 404#
12345678937#935#Produto - 935#507#26#605#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 175#
12345678938#46#Produto - 46#508#40#39#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 382#
12345678933#202#Produto - 202#509#81#38#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 22#
12345678917#902#Produto - 902#510#75#15#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 827#
12345678948#375#Produto - 375#511#63#225#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 911#
12345678918#271#Produto - 271#512#80#386#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 746#
12345678929#986#Produto - 986#513#98#87#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 709#
12345678917#336#Produto - 336#514#30#480#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 709#
12345678930#468#Produto - 468#515#79#898#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 733#
12345678934#683#Produto - 683#516#12#1#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 30#
12345678903#740#Produto - 740#517#53#532#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 584#
12345678906#190#Produto - 190#518#66#528#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 328#
12345678926#656#Produto - 656#519#38#221#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 397#
12345678923#722#Produto - 722#520#25#744#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 417#
12345678931#36#Produto - 36#521#57#215#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 922#
12345678934#230#Produto - 230#522#49#327#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 131#
12345678927#539#Produto - 539#523#1#930#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 618#
12345678923#415#Produto - 415#524#27#676#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 319#
12345678906#407#Produto - 407#525#14#943#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 9#
12345678912#258#Produto - 258#526#20#52#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 504#
12345678949#147#Produto - 147#527#92#260#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 768#
12345678925#936#Produto - 936#528#5#782#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 7#
12345678905#233#Produto - 233#529#62#605#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 291#
12345678950#345#Produto - 345#530#83#877#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 948#
12345678929#309#Produto - 309#531#44#362#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 130#
12345678948#627#Produto - 627#532#85#779#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 468#
